,request_id,request_date,request,desc,address,zip_code,hauler,route,district,lon,lat
3742,179628,2019-05-06,Trash - Backdoor,backdoor miss,2005 lebanon pike,37210,RED RIVER,1504,15,-86.70438733708556,36.15891917465616
3743,179634,2019-05-06,Trash - Backdoor,1 cart,2910 elm hill pike,37214,RED RIVER,2502,14,-86.6574419245548,36.14490374268796
3744,179702,2019-05-06,Trash - Backdoor,"missed last thursday, really needs to be emptied very week. backdoor/trash",481 brentlawn dr,37220,RED RIVER,2401,26,-86.75423063597383,36.06370215363551
3745,179779,2019-05-06,Trash - Backdoor,backdoor miss...caller says trash has been missed for the past 3 weeks,401 wauford dr,37211,RED RIVER,2404,26,-86.74942675001789,36.07640189552863
3746,179869,2019-05-06,Trash - Backdoor,missed again last week,303 bell rd,37217,RED RIVER,4503,29,-86.63310686350837,36.07925776323802
3747,180125,2019-05-06,Trash - Curbside/Alley Missed Pickup,miss,811 vine st,37203,WASTE IND,4409,19,-86.77533582306638,36.14944742044511
3748,180256,2019-05-07,Trash - Curbside/Alley Missed Pickup,missed trash- several missed,5062 mt view rd,37013,RED RIVER,4504,32,-86.66658915978904,36.05582787883632
3749,180750,2019-05-07,Trash - Curbside/Alley Missed Pickup,miss,934 31st ave n,37209,WASTE IND,3307,21,-86.82300174791212,36.1621617346005
3750,180751,2019-05-07,Trash - Curbside/Alley Missed Pickup,missed...others on street missed.,4111 gallatin pike,37216,RED RIVER,2204,8,-86.72634505741067,36.22241084932161
3751,180791,2019-05-07,Trash - Curbside/Alley Missed Pickup,miss,3734 john mallette dr,37218,RED RIVER,4202,2,-86.84167909114869,36.19671374416111
3752,180803,2019-05-07,Trash - Curbside/Alley Missed Pickup,miss,3510 w hamilton ave,37218,RED RIVER,3204,1,-86.83929403141269,36.208167376994666
3753,180807,2019-05-07,Trash - Backdoor,backdoor/trash missed,2619 old buena vista rd,37218,RED RIVER,3202,2,-86.81259323989242,36.2075434699717
3754,180820,2019-05-07,Trash - Curbside/Alley Missed Pickup,missed two weeks in a row now,719 old hickory blvd,37115,RED RIVER,3214,8,-86.73475292982472,36.26374437648682
3755,180821,2019-05-07,Trash - Curbside/Alley Missed Pickup,it happened again.,733 due west ave n,37115,RED RIVER,3212,8,-86.74400053101239,36.25264048711473
3756,180844,2019-05-07,Trash - Curbside/Alley Missed Pickup,"no trash pick up again,@ kingswood ave., inglewood. 3rd time this year!!!???",215 6th ave n,37219,RED RIVER,3314,19,-86.78218651240726,36.162971587908665
3757,180857,2019-05-07,Trash - Curbside/Alley Missed Pickup,i've lived at this address for almost 30 years and have never been skipped as much as i have in the last year or so. i think they missed the other cans on my street as well. i just don't understand why.,561 croley dr,37209,RED RIVER,4203,20,-86.8752352971936,36.15309801299968
3758,180954,2019-05-08,Trash - Curbside/Alley Missed Pickup,trash was skipped again {alley} unit-a,1123 n 6th st,37207,METRO,9203,5,-86.76060000000003,36.19205999999995
3759,181047,2019-05-08,Trash - Curbside/Alley Missed Pickup,missed,1816 jo johnston ave,37203,METRO,9208,21,-86.8029875900445,36.16032964655012
3760,181052,2019-05-08,Trash - Backdoor,backdoor miss,5316 trousdale dr,37220,RED RIVER,2403,26,-86.75949328376244,36.05655058058799
3761,181097,2019-05-08,Trash - Curbside/Alley Missed Pickup,misses have become weekly,3530 pewitt rd,37218,RED RIVER,3203,1,-86.83456576237123,36.22014118566014
3762,181248,2019-05-08,Trash - Curbside/Alley Missed Pickup,missed again,6005 obrien ave,37209,RED RIVER,4201,20,-86.86586777539982,36.14969049610799
3763,181373,2019-05-08,Trash - Backdoor,"when i tried to flag down serviceman, he did not come back.",3406 batavia st,37209,WASTE IND,3307,21,-86.82704202699729,36.15976502667512
3764,181426,2019-05-08,Trash - Curbside/Alley Missed Pickup,trash/keeps being missed {wednesday} curb {upset very thing in bags and out at 7:00 a.m.,2020 s lyle ln,37210,RED RIVER,4303,16,-86.73375363388669,36.12466062695992
3765,181472,2019-05-08,Trash - Curbside/Alley Missed Pickup,missed pick up - said happens often,2205 woodmont blvd,37215,RED RIVER,2305,25,-86.8142651064319,36.11394808790898
3766,181514,2019-05-08,Trash - Backdoor,backdoor/trash miss,500 gun club rd,37205,RED RIVER,1304,23,-86.878878264586,36.11233875576238
3767,181531,2019-05-08,Trash - Curbside/Alley Missed Pickup,missed 1 cart,6527 currywood dr,37205,RED RIVER,1301,23,-86.89691629774444,36.1117890795648
3768,181533,2019-05-08,Trash - Curbside/Alley Missed Pickup,when trash was picked up today the crew only emptied half of the can.,607 estes rd,37215,RED RIVER,2303,24,-86.83552215203144,36.12304239818845
3769,181537,2019-05-08,Trash - Curbside/Alley Missed Pickup,trash scheduled for pick up wednesdays...,2107 woodmont blvd,37215,RED RIVER,2305,25,-86.81350367880009,36.11391586511407
3770,181575,2019-05-08,Trash - Curbside/Alley Missed Pickup,missed pickup 3 weeks in a row,4503 wayland dr,37215,RED RIVER,3301,34,-86.84316375648302,36.08726361655783
3771,181612,2019-05-09,Trash - Curbside/Alley Missed Pickup,none,162 antioch pike,37211,RED RIVER,4304,16,-86.72898082744156,36.10108208727728
3772,181716,2019-05-09,Trash - Backdoor,"backdoor/trash missed last week,  address backdoor 454 manley dr -& 456",454 manley dr,37220,RED RIVER,2401,26,-86.75124061904349,36.063235131885385
3773,181718,2019-05-09,Trash - Curbside/Alley Missed Pickup,missed entire subdivision {alley} full carts and needs to be emptied wednesday. why? this needs to be corrected asap. why getting missed all the time.,5202 close cir,37205,RED RIVER,1304,23,-86.86395112298996,36.116385962461614
3774,181734,2019-05-09,Trash - Curbside/Alley Missed Pickup,pick up missed again. trash can is on hwy 100 between west tyne drive and gilman avenue.,504 tyne ct,37205,RED RIVER,1302,34,-86.87294190938148,36.096363535090966
3775,181738,2019-05-09,Trash - Curbside/Alley Missed Pickup,miss,2122 21st ave s,37212,METRO,9308,18,-86.8014597972684,36.13069144376873
3776,181838,2019-05-09,Trash - Curbside/Alley Missed Pickup,missed,1601 s observatory dr,37215,RED RIVER,3305,25,-86.8018618899491,36.10417098247044
3777,181913,2019-05-09,Trash - Curbside/Alley Missed Pickup,1 cart,3528 pewitt rd,37218,RED RIVER,3203,1,-86.83424733402566,36.2202940315374
3778,181937,2019-05-09,Trash - Curbside/Alley Missed Pickup,appears that our  entire street was missed yesterday,887 idlewild dr,37115,RED RIVER,3314,7,-86.70271545404465,36.25076092133085
3779,181964,2019-05-09,Trash - Backdoor,trash backdoor not picked up again,112 abbeywood dr,37215,RED RIVER,3301,25,-86.82154442915193,36.09149879257558
3780,182039,2019-05-09,Trash - Curbside/Alley Missed Pickup,missed...entire street missed,4308 lone oak rd,37215,RED RIVER,3305,25,-86.80933848960933,36.0982553741727
3781,182087,2019-05-09,Trash - Backdoor,paid backdoor/trash missed 2 weeks in a row.,2022 fransworth dr,37205,RED RIVER,1304,23,-86.8636839149747,36.12211551341134
3782,182117,2019-05-09,Trash - Curbside/Alley Missed Pickup,miss,305 chateau glen pl,37215,RED RIVER,3305,25,-86.80660458484321,36.10693654419518
3783,182174,2019-05-09,Trash - Curbside/Alley Missed Pickup,miss,887 idlewild dr,37115,RED RIVER,3314,7,-86.70271545404465,36.25076092133085
3784,182185,2019-05-09,Trash - Curbside/Alley Missed Pickup,1 cart,1214 norvel ave,37216,RED RIVER,2205,7,-86.7262628311406,36.21665797107492
3785,182186,2019-05-09,Trash - Curbside/Alley Missed Pickup,"trash has not been picked up this past tuesday,on the section of kingswood ave. between norvel and neuman ave.,in inglewood.this is the 3rd time this year.wood",1214 norvel ave,37216,RED RIVER,2205,7,-86.7262628311406,36.21665797107492
3786,182200,2019-05-09,Trash - Curbside/Alley Missed Pickup,missed- trash,1106 caruthers ave,37204,METRO,9403,17,-86.78840698453006,36.12593110448431
3787,182261,2019-05-10,Trash - Curbside/Alley Missed Pickup,this is an ongoing issue.  it seems our alley is skipped at least once a month,1507 linden ave,37212,METRO,9403,18,-86.7920742526975,36.127728956206376
3788,182268,2019-05-10,Trash - Curbside/Alley Missed Pickup,27th ave south street missed,2804 27th ave s,37212,RED RIVER,2305,18,-86.8107750071909,36.12509737346412
3789,182281,2019-05-10,Trash - Curbside/Alley Missed Pickup,14885 and 14881 were missed. all 3 carts are out.  caller states missed alot.,14881 old hickory blvd,37013,RED RIVER,4403,31,-86.70171256801676,36.04313666356601
3790,182282,2019-05-10,Trash - Curbside/Alley Missed Pickup,"everyone miss for trash, no service pickup. {wednesday} curb {caller wants this corrected} needs to be emptied every week and when they want to come.",3609 hilldale dr,37215,RED RIVER,3304,25,-86.8284300274241,36.11329030743648
3791,182317,2019-05-10,Trash - Curbside/Alley Missed Pickup,my entire street (devon dr) was missed yesterday  for brown container trash pickup service. this is the fourth or fifth time this year that this has happened.,635 devon dr,37220,RED RIVER,2403,26,-86.76627145702163,36.06268119480056
3792,182349,2019-05-10,Trash - Backdoor,only half the trash was emptied.,316 hickory st,37115,RED RIVER,3414,9,-86.70797268195439,36.25942305817397
3793,182481,2019-05-10,Trash - Curbside/Alley Missed Pickup,"once again, trash was not picked up this morning. neighbors' trash was picked up, my recycling was picked up, brush was collected from neighbors, but trash can was not emptied.  please empty the trash can at 1133 granada weekly.",1133 granada ave,37206,WASTE IND,2509,6,-86.74352177435706,36.1877153379187
3794,182482,2019-05-10,Trash - Curbside/Alley Missed Pickup,no one pickup for trash/curb thursday {all missed} still out. full,225 ash grove dr,37211,RED RIVER,4404,31,-86.69962582927161,36.04885372624314
3795,182579,2019-05-10,Trash - Curbside/Alley Missed Pickup,1 cart,14550 old hickory blvd,37013,RED RIVER,4403,31,-86.68226286265002,36.03032586032072
3796,182594,2019-05-10,Trash - Curbside/Alley Missed Pickup,missed,1404 linden ave,37212,METRO,9403,18,-86.79106314181716,36.12797514336313
3797,182661,2019-05-10,Trash - Backdoor,trash was not picked up yesterday.,510 tanksley ave,37211,METRO,9408,16,-86.74673231111078,36.108869763027
3798,182685,2019-05-10,Trash - Curbside/Alley Missed Pickup,"curb trash/tuesday not service. {rear} home {duplex} cart keeps getting missed {the front if a business, 2nd time calling",314 e trinity ln,37207,WASTE IND,2206,5,-86.76391909545113,36.20535271771655
3799,182720,2019-05-10,Trash - Backdoor,"backdoor/trash missed thursday.
find out what is the problem with backdoor trash keeps getting missed. has to call every time.",3209 louise dr,37211,METRO,9408,16,-86.7480201790024,36.10250028336344
3800,182737,2019-05-10,Trash - Curbside/Alley Missed Pickup,miss,2448 edencrest dr,37013,RED RIVER,4504,32,-86.65225767559829,36.06878832741654
3801,182797,2019-05-10,Trash - Backdoor,"backdoor trash/miss thursday,",507 mcdonald dr,37217,RED RIVER,1402,16,-86.70685205067373,36.11586558880436
3802,182815,2019-05-10,Trash - Curbside/Alley Missed Pickup,cart still out,178 tusculum rd,37013,RED RIVER,3404,30,-86.6938602618941,36.054928940116845
3803,182826,2019-05-10,Trash - Curbside/Alley Missed Pickup,1 cart,112 towne village ct,37013,RED RIVER,3504,33,-86.60739363870564,36.07056672420559
3804,182882,2019-05-11,Trash - Curbside/Alley Missed Pickup,we need pickup resumed now that the alley is back open. i called on friday 5/10 and they were supposed to have picked it up by 4:30 but they did not come. i'd appreciate a follow up to this request to be sure our service resumes every friday. we have two trash carts in the alley.,15 hermitage ave,37210,WASTE IND,4507,19,-86.76976009795798,36.15684188436893
3805,182886,2019-05-11,Trash - Curbside/Alley Missed Pickup,second week in a row this has happened. i can see that half the home on idlewild ave have not had their trash carts picked up. please sort this out - we're tired of paying for a non-existent service.,601 idlewild ave,37115,RED RIVER,3414,9,-86.70705752597983,36.256651509984216
3806,182893,2019-05-11,Trash - Curbside/Alley Missed Pickup,entire street missed (again),12546 old hickory blvd,37013,RED RIVER,4510,33,-86.60453708787944,36.0362571548934
3807,182901,2019-05-11,Trash - Backdoor,collection has been missed again for past two fridays. is there a bunch of ignorant idiots running public works?  jerome boyd came by three weeks ago to get recycling that hadnt been picked up for almost three months and gave me a song and dance that he would be the one doing both collections from now on. he disappeared. hasnt been here since. i actually believed him yall need to get it together before i get the news investigators on this to find out why i have to call to get service.,2415 brasher ave,37206,METRO,9503,5,-86.74884162805604,36.195844478347865
3808,183355,2019-05-13,Trash - Backdoor,not serviced in 2 weeks. paid backdoor,598 n dupont ave,37115,RED RIVER,3514,9,-86.6982660343331,36.26623325452671
3809,183389,2019-05-13,Trash - Curbside/Alley Missed Pickup,"missed last 2 friday- trash again , caller is at a dead end...cart is visible from the road.",5135 hickory hollow pkwy,37013,RED RIVER,4504,32,-86.66568349645347,36.04992967629358
3810,183440,2019-05-13,Trash - Curbside/Alley Missed Pickup,missed trash,110 george l davis blvd,37203,METRO,9407,19,-86.78907025776275,36.15668981081328
3811,183492,2019-05-13,Trash - Curbside/Alley Missed Pickup,1 cart,1435 litton ave,37216,METRO,9502,7,-86.72846409478983,36.20128155934557
3812,183591,2019-05-13,Trash - Curbside/Alley Missed Pickup,missed,6600 ascot dr,37013,RED RIVER,3503,33,-86.5868810308058,36.07124301756328
3813,183735,2019-05-14,Trash - Curbside/Alley Missed Pickup,cust says all of the carts for the units have been skipped for the past 2 weeks,1715 glen echo rd,37215,RED RIVER,3305,25,-86.80522275643807,36.10724494759014
3814,184048,2019-05-14,Trash - Curbside/Alley Missed Pickup,missed trash,512 s 11th st,37206,WASTE IND,4508,6,-86.75118297759978,36.17023399671674
3815,184267,2019-05-14,Trash - Backdoor,1cart,1719 windover dr,37218,RED RIVER,4202,2,-86.84802214355051,36.20046517922391
3816,184270,2019-05-14,Trash - Backdoor,still out,1816 knowles st,37208,METRO,9208,21,-86.8091262552232,36.17235326423041
3817,184296,2019-05-14,Trash - Curbside/Alley Missed Pickup,1 cart,734 moormans arm rd,37207,RED RIVER,3205,2,-86.81375618184315,36.21609069363512
3818,184299,2019-05-14,Trash - Curbside/Alley Missed Pickup,1 cart,4820 fairmeade ct,37218,RED RIVER,3203,1,-86.83480417227584,36.22473132988474
3819,184343,2019-05-15,Trash - Curbside/Alley Missed Pickup,trash pick up was missed last thursday.  i called friday morning and was told trash would be picked up by tuesday.  it still has not been picked up.,1404 linden ave,37212,METRO,9403,18,-86.79106314181716,36.12797514336313
3820,184405,2019-05-15,Trash - Curbside/Alley Missed Pickup,second week in a row our trash wasn't collected,733 due west ave n,37115,RED RIVER,3212,8,-86.74400053101239,36.25264048711473
3821,184412,2019-05-15,Trash - Curbside/Alley Missed Pickup,missed trash curb {tuesday},5116 buena vista pike,37218,RED RIVER,3201,3,-86.82650541149405,36.23520139274112
3822,184464,2019-05-15,Trash - Backdoor,1 cart,850 w trinity ln,37207,RED RIVER,3202,2,-86.80204821437327,36.20682281726147
3823,184563,2019-05-15,Trash - Curbside/Alley Missed Pickup,"customer stated that his trash is being missed every week
615-982-6941 mr. joe",3301 gallatin pike,37216,RED RIVER,1205,8,-86.73459912252227,36.20930618167071
3824,184565,2019-05-15,Trash - Curbside/Alley Missed Pickup,miss,3322 curtis st,37218,RED RIVER,4202,2,-86.83510460090697,36.201908707668025
3825,184566,2019-05-15,Trash - Curbside/Alley Missed Pickup,miss,3322 curtis st,37218,RED RIVER,4202,2,-86.83510460090697,36.201908707668025
3826,184599,2019-05-15,Trash - Backdoor,backdoor/trash missed,4429 cato rd,37218,RED RIVER,3203,1,-86.87151336126884,36.21714509783911
3827,184661,2019-05-15,Trash - Curbside/Alley Missed Pickup,driver doesn't go to dead-end {3300 address and to the dead end}. curb trash/missed,3306 curtis st,37218,RED RIVER,4202,2,-86.83328884773724,36.20132594508591
3828,184699,2019-05-15,Trash - Backdoor,backdoor/trash miss {wednesday} missed often needs to be calling in very week.,353 beech ave,37115,RED RIVER,3312,7,-86.71380364656085,36.24316696387018
3829,184747,2019-05-15,Trash - Backdoor,missed again,1411 scovel st,37208,METRO,9208,19,-86.80184828722048,36.17149035792719
3830,184764,2019-05-15,Trash - Curbside/Alley Missed Pickup,entire street missed,3313 curtis st,37218,RED RIVER,4202,2,-86.83453230090777,36.201218464732776
3831,184812,2019-05-15,Trash - Curbside/Alley Missed Pickup,miss,605 creative way,37115,RED RIVER,3212,8,-86.74026268411905,36.24199903918984
3832,184856,2019-05-15,Trash - Curbside/Alley Missed Pickup,crew only emptied one cart,607 estes rd,37215,RED RIVER,2303,24,-86.83552215203144,36.12304239818845
3833,184886,2019-05-15,Trash - Curbside/Alley Missed Pickup,everyone missed-,613 twin oaks ct,37211,RED RIVER,4303,16,-86.71886914541123,36.10322056756977
3834,184898,2019-05-15,Trash - Curbside/Alley Missed Pickup,please make special trip as this is the second week,2000 ashwood ave,37212,METRO,9308,18,-86.80082401953008,36.12919947433258
3835,184927,2019-05-15,Trash - Backdoor,this is the 5th week that this has not been picked up since approval.why do i have to do this every week?,3406 batavia st,37209,WASTE IND,3307,21,-86.82704202699729,36.15976502667512
3836,184951,2019-05-16,Trash - Backdoor,missed back door pickup om 5-15-2019 at 6546 cornwall drive 37205 (conner of cornwall drive and brownlee road. missed 4 out of last five pick ups robert m. little 615-352-4290,6546 cornwall dr,37205,RED RIVER,1301,23,-86.89990341558324,36.11206517802254
3837,184984,2019-05-16,Trash - Curbside/Alley Missed Pickup,trash missed for the street. this is 3 weeks in a row now,3530 pewitt rd,37218,RED RIVER,3203,1,-86.83456576237123,36.22014118566014
3838,185018,2019-05-16,Trash - Backdoor,"wednesday, backdoor/trash missed. why?",409 page rd,37205,RED RIVER,1302,34,-86.86882998180974,36.08781983445554
3839,185031,2019-05-16,Trash - Curbside/Alley Missed Pickup,the cart was put out the night before. at 8:05 a trash truck drove by without even stopping to check the can. at 8:15 they or another truck drove by again without stopping.,461 huntington ridge dr,37211,RED RIVER,3402S,27,-86.72906425405891,36.05102468589844
3840,185064,2019-05-16,Trash - Backdoor,1 cart,702 vanderhorst dr,37207,RED RIVER,3205,2,-86.80994516252356,36.21814248011695
3841,185084,2019-05-16,Trash - Backdoor,missed backdoor/trash {wednesday} needs to be emptied.,805 marquette dr,37205,RED RIVER,1303,23,-86.88986117510511,36.08950091208914
3842,185134,2019-05-16,Trash - Curbside/Alley Missed Pickup,missed trash for the second week in a row. caller wants to know what the problem is .,305 chateau glen pl,37215,RED RIVER,3305,25,-86.80660458484321,36.10693654419518
3843,185184,2019-05-16,Trash - Curbside/Alley Missed Pickup,"our regular trash pick up is on wednesdays.  they did not pick up any trash yesterday in our alley.  they also did not pick up in the next alley over between linden and ashwood.  i am not sure they picked up our alley at all.  was there a problem, or did they forget about us?",1717 linden ave,37212,METRO,9308,18,-86.79677449937543,36.12718126011577
3844,185191,2019-05-16,Trash - Backdoor,1 cart,212 oceola ave,37209,RED RIVER,2301,20,-86.85939748741006,36.14621881976323
3845,185210,2019-05-16,Trash - Curbside/Alley Missed Pickup,miss,717 brook hollow rd,37205,RED RIVER,1305,23,-86.88743730375563,36.119971897967964
3846,185474,2019-05-16,Trash - Curbside/Alley Missed Pickup,"missed  trash unit-168 {2 carts only emptied one cart} 
country way condos",5600 country dr,37211,RED RIVER,3406,27,-86.70704624165309,36.047292340339744
3847,185519,2019-05-16,Trash - Backdoor,missed backdoor pickup. caller said she has been missed for a month. now she does have any room for trash.,632 harding pl,37211,RED RIVER,4302,26,-86.74454389825354,36.07860128117337
3848,185542,2019-05-16,Trash - Backdoor,missed backdoor pickup,6428 bresslyn rd,37205,RED RIVER,1301,23,-86.89652612867022,36.10601858387084
3849,185550,2019-05-16,Trash - Backdoor,trash not picked up again,112 abbeywood dr,37215,RED RIVER,3301,25,-86.82154442915193,36.09149879257558
3850,185554,2019-05-16,Trash - Curbside/Alley Missed Pickup,"two of our cans were not emptied. there are latex paint cans in the carts, but i have done as instructed and dried it out with cat litter. i did not put them in bags because that seems wasteful and they are the large 5 gal buckets.",1209 linden ave,37212,METRO,9403,18,-86.79006972048582,36.12752639558917
3851,185555,2019-05-16,Trash - Curbside/Alley Missed Pickup,missed- carts on hines st,300 mcmillin st,37203,METRO,9208,19,-86.79473761015443,36.15845350587709
3852,185565,2019-05-16,Trash - Curbside/Alley Missed Pickup,missed trash,1074 granbery park dr,37027,RED RIVER,2401,4,-86.75830781363773,36.0439965099117
3853,185582,2019-05-16,Trash - Curbside/Alley Missed Pickup,the entire street of devon dr was missed again today; 2nd week in a row.,635 devon dr,37220,RED RIVER,2403,26,-86.76627145702163,36.06268119480056
3854,185587,2019-05-16,Trash - Curbside/Alley Missed Pickup,trash for this street is scheduled for thursdays. trash on granbery park drive in addition to my individual address was not picked up by 6:30 pm today.,granbery park dr,37027,RED RIVER,2401,4,-86.75612200000002,36.04580829999996
3855,185596,2019-05-16,Trash - Curbside/Alley Missed Pickup,trash cart not picked up,granbery park dr,37027,RED RIVER,2401,4,-86.75612200000002,36.04580829999996
3856,185607,2019-05-17,Trash - Curbside/Alley Missed Pickup,there are 3 trash containers behind our house in the alley. 2 belong to our neighbors and 1 to us. it seems that only 1 was emptied this week.,1919 blair blvd,37212,METRO,9308,18,-86.80019014888326,36.12989945346084
3857,185623,2019-05-17,Trash - Curbside/Alley Missed Pickup,trash/missed pickup. {thursday} also one more home 14885 address.,14881 old hickory blvd,37013,RED RIVER,4403,31,-86.70171256801676,36.04313666356601
3858,185762,2019-05-17,Trash - Curbside/Alley Missed Pickup,"this request is tied to request 00185587 which was closed due to ""not being able to put a request in for a whole street."" i entered my address: 1042 granbery park drive, which resolves in this systems mapping system as ""granbery park drive"" with no house number associated to it. in the details i mentioned that this problem with trash pick up was tied to my residence and my street. i am turning it in again for one single residence: 1042 granbery park drive and for the convenience of my neighbors, letting the service know the entire street was missed.",1042 granbery park dr,37027,RED RIVER,2401,4,-86.75640279250425,36.04553169474775
3859,185983,2019-05-17,Trash - Curbside/Alley Missed Pickup,this is the 5th time in the past couple months that our entire street has been missed and it is the second week in a row. why is this happening? please pick up immediately.,640 devon dr,37220,RED RIVER,2403,26,-86.76674911662842,36.06309352739722
3860,186056,2019-05-17,Trash - Curbside/Alley Missed Pickup,missed trash- whole side of the street was missed,3272 luann dr,37013,RED RIVER,3504,33,-86.61825558569434,36.068946385211945
3861,186081,2019-05-17,Trash - Backdoor,missed last week and not been by today,4221 shagbark trail,37013,RED RIVER,4510,32,-86.61958486488834,36.04248553123047
3862,186154,2019-05-17,Trash - Curbside/Alley Missed Pickup,missed trash,1405 rugosa ct,37013,RED RIVER,3503,33,-86.59389426363896,36.07256938849197
3863,186179,2019-05-17,Trash - Curbside/Alley Missed Pickup,the have missed 2 out of the past 3 weeks at 500 a & b delaware ave,500 delaware ave,37115,RED RIVER,3512,9,-86.70344011503634,36.26694945384104
3864,186204,2019-05-18,Trash - Backdoor,"trash is by my backdoor. a request submitted on the same day as trash pickup was closed yesterday with response""trash not out"". if the person had come up drive to backdoor, they would have seen the brown bin. i have had this waiver approval since march, and only once has trash been picked up at backdoor. i am tired of writing to request that someone do their job. we're i able the trash would be at the front curb. since i am disabled, writing to you to request someone do their job properly is becoming more and more frustrating.",3406 batavia st,37209,WASTE IND,3307,21,-86.82704202699729,36.15976502667512
3865,186223,2019-05-18,Trash - Curbside/Alley Missed Pickup,trash was put out thursday night for friday pick up   trash was not picked up,213 archwood dr,37115,RED RIVER,3514,9,-86.68651421616111,36.26796720354431
3866,186434,2019-05-20,Trash - Curbside/Alley Missed Pickup,trash/miss pickup still out from 144 all the 100 units on the even side. {wants carts pickup before next pickup date of this week.,136 nashboro grns,37217,RED RIVER,2505,29,-86.63996616061497,36.09317998265762
3867,186491,2019-05-20,Trash - Curbside/Alley Missed Pickup,friday miss again for {trash} curb {wants cart pickup asap}. file a complaint.,912 roosevelt ave,37115,RED RIVER,3514,9,-86.68817765801812,36.26819013636361
3868,186520,2019-05-20,Trash - Curbside/Alley Missed Pickup,complaint about trash/not getting pickup curb {wants supervisor to contact him asap} very upset. called last friday {at 4:00 p.m.} missed,2208 lebanon pike,37214,RED RIVER,1504,15,-86.69370311332412,36.167765049288285
3869,186689,2019-05-20,Trash - Curbside/Alley Missed Pickup,corner of delaware ave all the way to anderson {no trash/pickup} last thursday. curb,500 dupont ave,37115,RED RIVER,3414,9,-86.70354466098212,36.26593044638972
3870,187074,2019-05-20,Trash - Backdoor,get on route thursday carts are on opposite side of house from driveway,5584 hill rd,37027,RED RIVER,2402,4,-86.74941701478593,36.04281355984836
3871,187173,2019-05-21,Trash - Curbside/Alley Missed Pickup,1 cart has not been picked up for the last 2 weeks,2840 lebanon pike,37214,RED RIVER,1503,15,-86.65975720928799,36.16809353517564
3872,187624,2019-05-21,Trash - Backdoor,1 cart,1719 windover dr,37218,RED RIVER,4202,2,-86.84802214355051,36.20046517922391
3873,187647,2019-05-21,Trash - Curbside/Alley Missed Pickup,trash missed today,762 douglas ave,37207,METRO,9203,5,-86.75401401778474,36.193194903630406
3874,187660,2019-05-21,Trash - Backdoor,"backdoor miss, cart is full.",6504 thunderbird dr,37209,RED RIVER,4205,20,-86.88354636384753,36.14432361189398
3875,187679,2019-05-21,Trash - Backdoor,back door missed again,533 annex ave,37209,RED RIVER,4203,20,-86.88021822493256,36.15650334038916
3876,187690,2019-05-21,Trash - Curbside/Alley Missed Pickup,missed,1816 jo johnston ave,37203,METRO,9208,21,-86.8029875900445,36.16032964655012
3877,187718,2019-05-21,Trash - Curbside/Alley Missed Pickup,missed trash pickup this is the second time,903 saunders ave,37115,RED RIVER,3214,8,-86.72846788423962,36.25537169602436
3878,187726,2019-05-21,Trash - Curbside/Alley Missed Pickup,"this is the 6th time that the trash has been missed from this location.  we have lived here for 6 weeks. it has been missed every time, then only after reporting the missed pickup, did they pick up the trash.",711 arbor trace cir,37207,RED RIVER,2201,8,-86.75718950018262,36.22440550705081
3879,187730,2019-05-21,Trash - Backdoor,this is our second request for missed trash pickup. trash has not been picked up in 2 weeks.,416 basswood ave,37209,RED RIVER,4205,20,-86.88554026938496,36.1537656531785
3880,187749,2019-05-22,Trash - Curbside/Alley Missed Pickup,missed pick up,819 channing dr,37115,RED RIVER,3212,8,-86.74313856632317,36.24869967465092
3881,187761,2019-05-22,Trash - Curbside/Alley Missed Pickup,trash/out by 6:00 a.m. and neighbors next door. curb/missed,503 haynes st,37207,RED RIVER,3202,2,-86.78810653509221,36.20613857734198
3882,187819,2019-05-22,Trash - Curbside/Alley Missed Pickup,3 weeks without trash/service {no one has come} curb {tuesday} needs to get emptied asap.,709 arbor trace cir,37207,RED RIVER,2201,8,-86.75715729409993,36.22449989865961
3883,187871,2019-05-22,Trash - Curbside/Alley Missed Pickup,missed again,5105 buena vista pike,37218,RED RIVER,3201,1,-86.82695868195546,36.23440635125213
3884,187879,2019-05-22,Trash - Curbside/Alley Missed Pickup,missed trash curb {tuesday},5116 buena vista pike,37218,RED RIVER,3201,3,-86.82650541149405,36.23520139274112
3885,187902,2019-05-22,Trash - Curbside/Alley Missed Pickup,"trash/miss for all on this street, curb. {tuesday}",5109 buena vista pike,37218,RED RIVER,3201,1,-86.82714384218603,36.23474362503936
3886,188138,2019-05-22,Trash - Backdoor,backdoor miss..caller's waiver is still valid and was valid on pick up day.,1804 28th ave n,37208,METRO,9201,21,-86.82314744762594,36.18143424768972
3887,188169,2019-05-22,Trash - Curbside/Alley Missed Pickup,"our trash collection service is generally reliable and always occurs before 10:00 am.
3000-3024",320 old hickory blvd,37221,RED RIVER,1303,23,-86.91703417701697,36.08934527604346
3888,188268,2019-05-22,Trash - Backdoor,1 cart missed 2 weeks,563 annex ave,37209,RED RIVER,4203,20,-86.87879346125487,36.15849164015615
3889,188282,2019-05-22,Trash - Curbside/Alley Missed Pickup,missed trash.  middle tennessee roofing.  whole street missed for 2 weeks,4024 stewarts ln,37218,RED RIVER,3203,1,-86.86023445671172,36.20461097950483
3890,188395,2019-05-22,Trash - Curbside/Alley Missed Pickup,missed...neighbors missed,5102 idaho ave,37209,RED RIVER,1308,24,-86.84893646786232,36.14655439693349
